,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZBTB16,88.17770282844678,0.549242118832355,0.213345645516531,2.5744238533792703,0.010040718543346,0.0356568836467415
TSNAXIP1,72.7974987870456,-0.528717437121014,0.20550025832125898,-2.57283100975216,0.0100870446798972,0.0357856627001701
NPIPA8,11.228676059458001,-2.39232115852503,0.932347192066672,-2.56591233274606,0.0102904832868418,0.0363912258001859
CFL1P1,56.9887241521288,-0.567533641706031,0.22198522680536803,-2.55662797868811,0.0105692184555103,0.0371479093412587
RP4-740C4.5,86.6246731153392,-0.551537854251157,0.21582473950377698,-2.55548949355505,0.0106038562233223,0.0372541879116907
LZTS1,109.575700804637,1.5759020011811,0.616835675456761,2.55481656441832,0.0106243771520802,0.0373049072158645
GPER1,61.786082613880005,-0.596872269046282,0.23404696870265498,-2.5502243090555803,0.0107653630330672,0.0376957306205135
ALOXE3,75.8637047769833,0.50062710172542,0.19672747448008898,2.5447747095237996,0.0109348262628943,0.0381913466471271
GCSAM,53.121823236063605,0.6607248207046329,0.259902954546753,2.5421981903086697,0.0110157690946994,0.0384287601084659
SPTSSB,30.0895420746688,1.4856101490277498,0.585517445194779,2.5372602664871002,0.0111723859092779,0.0388562544179359
TGIF2-C20orf24,179.995220121543,0.7208993105861451,0.284196592957576,2.5366219316139302,0.0111927757484067,0.0389088456661622
SNAI1,118.715522633701,0.5388481338598351,0.21274941709812697,2.53278312678667,0.0113160941790059,0.0392574837057904
OPN1SW,47.339933969371394,0.690706834792626,0.27334808931911103,2.52683981261081,0.0115093985034505,0.0398614364608206
RP11-163E9.2,21.8397110394713,-1.0039715319773699,0.39743963171000707,-2.52609818416379,0.0115337242262846,0.0399301305427506
TMEM178A,45.3718548649549,-0.6434372361245551,0.255020370657432,-2.5230817227102302,0.0116331362617408,0.040217083293907996
COX11P1,8.942530420381381,-1.53433293890167,0.60825053686623,-2.52253445892003,0.0116512534174377,0.04026646006131399
MT1F,21.4023851960916,0.9748656736390141,0.386920079621425,2.51955306789157,0.0117503926311072,0.0405366125060483
IQCF3,6.130450163809849,-2.02066735766515,0.802415622274059,-2.5182303304845197,0.011794616293864999,0.0406513030279537
KATNAL2,95.39219635792841,-0.5343644804930751,0.21247748109296802,-2.5149228885072596,0.0119058421101298,0.0409711202942169
C11orf70,65.7132442130337,-0.6792517621672121,0.270203548262411,-2.51385211828362,0.0119420497501438,0.0410877683063673
CLIP3,60.6224063297668,-0.691166012979773,0.27513047850982697,-2.51213902844678,0.0120001802140694,0.0412478647566922
C2orf88,65.01070904502521,0.785622091129494,0.313211582044029,2.5082791830445696,0.0121320769708909,0.0416529176712514
ECM1,35.7812511435983,-0.76466478199008,0.30536920260720896,-2.50406647252394,0.0122774965160749,0.0420466420555332
ZNF331,97.7193328441556,-0.8187925393565408,0.327610115605745,-2.49928955289616,0.0124442586410674,0.042519930415933
LGI3,62.174786731489895,0.6740271182069271,0.26981803091866796,2.49808033922722,0.0124867891341913,0.042648405223791
C15orf48,58.5405245325067,0.6427047952808089,0.257540830290278,2.49554524832589,0.0125763714344973,0.042889535555571
SPANXN3,19.6201544029275,1.18444598816789,0.47500674424798206,2.4935350971554704,0.0126478079669396,0.0431072787924389
MICAL2,134.318525153671,0.530056963269351,0.212615533516572,2.49303028100737,0.0126658044025878,0.0431430143032806
SLC26A4,33.5721605998219,0.83032761365435,0.33307070072217304,2.4929470285258097,0.0126687744869861,0.0431430143032806
ZNF112,93.48479833095979,-0.721644146306134,0.28947969036639604,-2.49290078137345,0.0126704246494422,0.0431430143032806
CTD-2192J16.17,98.1408774280991,-0.601505402946974,0.242229158966247,-2.48320807252933,0.0130205008216685,0.0441237898056198
ANKRD44,70.12978834082129,-0.539333298397105,0.21755887272082197,-2.4790223062480803,0.0131743066862898,0.044509281244332
CFAP52,9.199499498523029,-1.3750233581867501,0.554789358642061,-2.47846022416931,0.0131950822499497,0.0445625370344453
ITIH1,6.77064563151109,-1.7411116553677197,0.7028280890929921,-2.4772937826299,0.0132382884796432,0.0446914766387954
AC090286.2,5.535401432900731,-1.82675408220946,0.737432151121968,-2.4771825847708704,0.0132424138890662,0.0446969174945874
CYP1B1,136.040804726386,0.5866566412596911,0.23714736001217301,2.47380633387433,0.0133682142036046,0.0450445739538173
SNCAIP,138.023118405092,0.5482759191140779,0.221680151991827,2.4732747347371498,0.013388117732033002,0.0450902233413472
SNX18P12,25.291517843017896,-0.925857895430635,0.37439788353782794,-2.47292502479408,0.013401225450367999,0.0451045220013237
GOLGA8R,71.8419579320139,-0.59740895137497,0.24179975195116102,-2.47067644426548,0.0134857772794431,0.0453119058589904
PCDHGC4,97.6982253253655,0.8019135908626459,0.324672223770827,2.46991744950958,0.0135144234604209,0.045365294232536
DPY19L1P2,7.86998771069964,-1.50015394520953,0.607468340324604,-2.4695179083866603,0.0135295246371567,0.0454074136604914
SUMO4,7.36673339334638,-2.10040401687405,0.8528363422674591,-2.46284534649362,0.0137839357015128,0.0461480249874974
CDH18,15.2685452476844,1.18652001448124,0.48232608840561797,2.45999551548914,0.0138938751850728,0.0464199539018751
KCNB2,83.4358222768818,0.5154038033725901,0.21048195730108302,2.4486840106457795,0.0143379172098283,0.047599422312912
P2RX5,8.56338733593853,-1.80139944426842,0.7359438172948,-2.44774044150551,0.0143755173178536,0.0476797376289415
RP11-51F16.8,11.0188680548719,6.753820049783419,2.76237117314133,2.44493575499598,0.0144877946831821,0.0479984120107437
ANKRD24,93.4559521691597,-0.6886453050770849,0.28174631654619203,-2.44420340084263,0.0145172393488221,0.0480511974797853
GVQW2,97.02881252782042,-0.526689449384165,0.21551938249067298,-2.44381476643735,0.014532886009948998,0.048094034271897006
TEN1-CDK3,166.822835287798,-1.2403079052677901,0.508253203631969,-2.44033465289459,0.0146736615782227,0.048433706427024
WNT6,66.201839379334,0.5767703476735849,0.23632889685711603,2.44054093825986,0.0146652836486388,0.048433706427024
SLC26A7,36.084701067595205,-1.02991015603877,0.422461849177197,-2.43787730902722,0.0147737873602954,0.0487189749728137
GOLGA8T,65.97439041954061,-0.8716430043332529,0.35774826003031895,-2.43647028292851,0.0148313880536517,0.0488907880945458
